contractid,planid,premium,premium_partc,premium_partd,year,county
R2604,3,NA,1.8,17.2,2022,Lincoln
H0111,4,NA,0,32.4,2022,Long
H1112,6,NA,0,32.4,2022,Long
H1112,33,NA,0,32.4,2022,Long
H3256,1,NA,0,32.4,2022,Long
H3256,2,NA,0,32.4,2022,Long
H5216,205,NA,0,28.4,2022,Long
H5216,206,NA,0,25.8,2022,Long
H8093,1,NA,0,32.4,2022,Long
H8093,2,NA,0,32.4,2022,Long
R2604,2,NA,0,9.2,2022,Long
R2604,3,NA,1.8,17.2,2022,Long
H0111,4,NA,0,32.4,2022,Lowndes
H1112,6,NA,0,32.4,2022,Lowndes
H1112,33,NA,0,32.4,2022,Lowndes
H3291,1,NA,0,32.4,2022,Lowndes
R2604,2,NA,0,9.2,2022,Lowndes
R2604,3,NA,1.8,17.2,2022,Lowndes
H0111,4,NA,0,32.4,2022,Lumpkin
H0439,2,NA,0,30.4,2022,Lumpkin
H0439,12,NA,0,30.4,2022,Lumpkin
H1112,6,NA,0,32.4,2022,Lumpkin
H1112,33,NA,0,32.4,2022,Lumpkin
H3256,1,NA,0,32.4,2022,Lumpkin
H3256,2,NA,0,32.4,2022,Lumpkin
H5216,205,NA,0,28.4,2022,Lumpkin
H5216,206,NA,0,25.8,2022,Lumpkin
H6672,1,NA,0,32.4,2022,Lumpkin
H6672,3,NA,0,0,2022,Lumpkin
H7173,1,NA,0,32.4,2022,Lumpkin
H8093,1,NA,0,32.4,2022,Lumpkin
H8093,2,NA,0,32.4,2022,Lumpkin
H8390,15,NA,0,32.4,2022,Lumpkin
R2604,2,NA,0,9.2,2022,Lumpkin
R2604,3,NA,1.8,17.2,2022,Lumpkin
H0111,4,NA,0,32.4,2022,Macon
H1112,6,NA,0,32.4,2022,Macon
H1112,33,NA,0,32.4,2022,Macon
H3256,1,NA,0,32.4,2022,Macon
H3256,2,NA,0,32.4,2022,Macon
H4141,3,NA,0,23.9,2022,Macon
H5216,205,NA,0,28.4,2022,Macon
H5216,206,NA,0,25.8,2022,Macon
H5216,242,NA,0,23,2022,Macon
H5322,30,NA,0,32.4,2022,Macon
H5422,7,NA,0,32.4,2022,Macon
H6672,1,NA,0,32.4,2022,Macon
H6672,3,NA,0,0,2022,Macon
H7728,11,NA,0,32.4,2022,Macon
H8093,1,NA,0,32.4,2022,Macon
H8093,2,NA,0,32.4,2022,Macon
R2604,2,NA,0,9.2,2022,Macon
R2604,3,NA,1.8,17.2,2022,Macon
H0111,4,NA,0,32.4,2022,Madison
H0439,2,NA,0,30.4,2022,Madison
H0439,12,NA,0,30.4,2022,Madison
H1112,6,NA,0,32.4,2022,Madison
H1112,33,NA,0,32.4,2022,Madison
H3256,1,NA,0,32.4,2022,Madison
H3256,2,NA,0,32.4,2022,Madison
H3291,2,NA,0,32.4,2022,Madison
H4141,3,NA,0,23.9,2022,Madison
H5216,205,NA,0,28.4,2022,Madison
H5216,206,NA,0,25.8,2022,Madison
H5216,242,NA,0,23,2022,Madison
H5216,246,NA,0,0,2022,Madison
H5322,30,NA,0,32.4,2022,Madison
H6672,1,NA,0,32.4,2022,Madison
H6672,3,NA,0,0,2022,Madison
H8093,1,NA,0,32.4,2022,Madison
H8093,2,NA,0,32.4,2022,Madison
H8390,16,NA,0,32.4,2022,Madison
R2604,2,NA,0,9.2,2022,Madison
R2604,3,NA,1.8,17.2,2022,Madison
H0111,4,NA,0,32.4,2022,Marion
H1112,6,NA,0,32.4,2022,Marion
H1112,33,NA,0,32.4,2022,Marion
H3256,1,NA,0,32.4,2022,Marion
H3256,2,NA,0,32.4,2022,Marion
H4141,3,NA,0,23.9,2022,Marion
H5216,205,NA,0,28.4,2022,Marion
H5216,206,NA,0,25.8,2022,Marion
H5216,242,NA,0,23,2022,Marion
H5216,246,NA,0,0,2022,Marion
H5422,7,NA,0,32.4,2022,Marion
H7173,1,NA,0,32.4,2022,Marion
H7728,11,NA,0,32.4,2022,Marion
H8093,1,NA,0,32.4,2022,Marion
H8093,2,NA,0,32.4,2022,Marion
R2604,2,NA,0,9.2,2022,Marion
R2604,3,NA,1.8,17.2,2022,Marion
H0111,4,NA,0,32.4,2022,McDuffie
H0710,33,NA,0,32.4,2022,McDuffie
H1112,6,NA,0,32.4,2022,McDuffie
H1112,33,NA,0,32.4,2022,McDuffie
H2228,13,NA,0,32.4,2022,McDuffie
H3256,1,NA,0,32.4,2022,McDuffie
H3256,2,NA,0,32.4,2022,McDuffie
H4141,3,NA,0,23.9,2022,McDuffie
H5216,205,NA,0,28.4,2022,McDuffie
H5216,206,NA,0,25.8,2022,McDuffie
H5216,242,NA,0,23,2022,McDuffie
H5216,246,NA,0,0,2022,McDuffie
H5302,14,NA,0,25.7,2022,McDuffie
H5322,30,NA,0,32.4,2022,McDuffie
H5422,7,NA,0,32.4,2022,McDuffie
H7728,11,NA,0,32.4,2022,McDuffie
H8093,1,NA,0,32.4,2022,McDuffie
H8093,2,NA,0,32.4,2022,McDuffie
R2604,2,NA,0,9.2,2022,McDuffie
R2604,3,NA,1.8,17.2,2022,McDuffie
H0111,4,NA,0,32.4,2022,McIntosh
H1112,6,NA,0,32.4,2022,McIntosh
H1112,33,NA,0,32.4,2022,McIntosh
H3256,1,NA,0,32.4,2022,McIntosh
H3256,2,NA,0,32.4,2022,McIntosh
H5216,205,NA,0,28.4,2022,McIntosh
H5216,206,NA,0,25.8,2022,McIntosh
H5322,30,NA,0,32.4,2022,McIntosh
H6672,1,NA,0,32.4,2022,McIntosh
H6672,3,NA,0,0,2022,McIntosh
H7728,11,NA,0,32.4,2022,McIntosh
H8093,1,NA,0,32.4,2022,McIntosh
H8093,2,NA,0,32.4,2022,McIntosh
R2604,2,NA,0,9.2,2022,McIntosh
R2604,3,NA,1.8,17.2,2022,McIntosh
H0111,4,NA,0,32.4,2022,Meriwether
H1112,6,NA,0,32.4,2022,Meriwether
H1112,33,NA,0,32.4,2022,Meriwether
H3256,1,NA,0,32.4,2022,Meriwether
H3256,2,NA,0,32.4,2022,Meriwether
H3291,1,NA,0,32.4,2022,Meriwether
H4141,3,NA,0,23.9,2022,Meriwether
H5216,205,NA,0,28.4,2022,Meriwether
H5216,206,NA,0,25.8,2022,Meriwether
H5216,242,NA,0,23,2022,Meriwether
H5216,246,NA,0,0,2022,Meriwether
H5322,30,NA,0,32.4,2022,Meriwether
H5422,7,NA,0,32.4,2022,Meriwether
H6672,1,NA,0,32.4,2022,Meriwether
H6672,3,NA,0,0,2022,Meriwether
H7728,11,NA,0,32.4,2022,Meriwether
H8093,1,NA,0,32.4,2022,Meriwether
H8093,2,NA,0,32.4,2022,Meriwether
R2604,2,NA,0,9.2,2022,Meriwether
R2604,3,NA,1.8,17.2,2022,Meriwether
H3256,1,NA,0,32.4,2022,Miller
H3256,2,NA,0,32.4,2022,Miller
H5216,205,NA,0,28.4,2022,Miller
H5216,206,NA,0,25.8,2022,Miller
H8093,1,NA,0,32.4,2022,Miller
H8093,2,NA,0,32.4,2022,Miller
R2604,2,NA,0,9.2,2022,Miller
R2604,3,NA,1.8,17.2,2022,Miller
H0111,4,NA,0,32.4,2022,Mitchell
H1112,6,NA,0,32.4,2022,Mitchell
H1112,33,NA,0,32.4,2022,Mitchell
H3256,1,NA,0,32.4,2022,Mitchell
H3256,2,NA,0,32.4,2022,Mitchell
H5216,205,NA,0,28.4,2022,Mitchell
H5216,206,NA,0,25.8,2022,Mitchell
H5322,30,NA,0,32.4,2022,Mitchell
H8093,1,NA,0,32.4,2022,Mitchell
H8093,2,NA,0,32.4,2022,Mitchell
R2604,2,NA,0,9.2,2022,Mitchell
R2604,3,NA,1.8,17.2,2022,Mitchell
H0111,4,NA,0,32.4,2022,Monroe
H1112,6,NA,0,32.4,2022,Monroe
H1112,33,NA,0,32.4,2022,Monroe
H3256,1,NA,0,32.4,2022,Monroe
H3256,2,NA,0,32.4,2022,Monroe
H3291,1,NA,0,32.4,2022,Monroe
H4141,3,NA,0,23.9,2022,Monroe
H5216,205,NA,0,28.4,2022,Monroe
H5216,206,NA,0,25.8,2022,Monroe
H5216,242,NA,0,23,2022,Monroe
H5322,30,NA,0,32.4,2022,Monroe
H5422,7,NA,0,32.4,2022,Monroe
H6672,1,NA,0,32.4,2022,Monroe
H6672,3,NA,0,0,2022,Monroe
H7728,11,NA,0,32.4,2022,Monroe
H8093,1,NA,0,32.4,2022,Monroe
H8093,2,NA,0,32.4,2022,Monroe
H8390,16,NA,0,32.4,2022,Monroe
R2604,2,NA,0,9.2,2022,Monroe
R2604,3,NA,1.8,17.2,2022,Monroe
H0111,4,NA,0,32.4,2022,Montgomery
H1112,6,NA,0,32.4,2022,Montgomery
H1112,33,NA,0,32.4,2022,Montgomery
H3256,1,NA,0,32.4,2022,Montgomery
H3256,2,NA,0,32.4,2022,Montgomery
H5216,205,NA,0,28.4,2022,Montgomery
H5216,206,NA,0,25.8,2022,Montgomery
H5322,30,NA,0,32.4,2022,Montgomery
H8093,1,NA,0,32.4,2022,Montgomery
H8093,2,NA,0,32.4,2022,Montgomery
R2604,2,NA,0,9.2,2022,Montgomery
R2604,3,NA,1.8,17.2,2022,Montgomery
H0111,4,NA,0,32.4,2022,Morgan
H0439,2,NA,0,30.4,2022,Morgan
H0439,12,NA,0,30.4,2022,Morgan
H1112,6,NA,0,32.4,2022,Morgan
H1112,33,NA,0,32.4,2022,Morgan
H3256,1,NA,0,32.4,2022,Morgan
H3256,2,NA,0,32.4,2022,Morgan
H3291,2,NA,0,32.4,2022,Morgan
H4141,3,NA,0,23.9,2022,Morgan
H5216,205,NA,0,28.4,2022,Morgan
H5216,206,NA,0,25.8,2022,Morgan
H5216,242,NA,0,23,2022,Morgan
H5322,30,NA,0,32.4,2022,Morgan
H6672,1,NA,0,32.4,2022,Morgan
H6672,3,NA,0,0,2022,Morgan
H7173,1,NA,0,32.4,2022,Morgan
H8390,16,NA,0,32.4,2022,Morgan
R2604,2,NA,0,9.2,2022,Morgan
R2604,3,NA,1.8,17.2,2022,Morgan
H0111,4,NA,0,32.4,2022,Murray
H1112,6,NA,0,32.4,2022,Murray
H1112,33,NA,0,32.4,2022,Murray
H3256,1,NA,0,32.4,2022,Murray
H3256,2,NA,0,32.4,2022,Murray
H5216,205,NA,0,28.4,2022,Murray
H5216,206,NA,0,25.8,2022,Murray
R2604,2,NA,0,9.2,2022,Murray
R2604,3,NA,1.8,17.2,2022,Murray
H0111,4,NA,0,32.4,2022,Muscogee
H0710,33,NA,0,32.4,2022,Muscogee
H0710,54,NA,0,32.4,2022,Muscogee
H1112,6,NA,0,32.4,2022,Muscogee
H1112,33,NA,0,32.4,2022,Muscogee
H2228,13,NA,0,32.4,2022,Muscogee
H3256,1,NA,0,32.4,2022,Muscogee
H3256,2,NA,0,32.4,2022,Muscogee
H4141,3,NA,0,23.9,2022,Muscogee
H5216,205,NA,0,28.4,2022,Muscogee
H5216,206,NA,0,25.8,2022,Muscogee
H5216,242,NA,0,23,2022,Muscogee
H5216,246,NA,0,0,2022,Muscogee
H5322,30,NA,0,32.4,2022,Muscogee
H5422,7,NA,0,32.4,2022,Muscogee
H7173,1,NA,0,32.4,2022,Muscogee
H7728,11,NA,0,32.4,2022,Muscogee
H8093,1,NA,0,32.4,2022,Muscogee
H8093,2,NA,0,32.4,2022,Muscogee
R2604,2,NA,0,9.2,2022,Muscogee
R2604,3,NA,1.8,17.2,2022,Muscogee
H0111,4,NA,0,32.4,2022,Newton
H0439,2,NA,0,30.4,2022,Newton
H0439,12,NA,0,30.4,2022,Newton
H1112,6,NA,0,32.4,2022,Newton
H1112,33,NA,0,32.4,2022,Newton
H1170,11,NA,0,28.9,2022,Newton
H3256,1,NA,0,32.4,2022,Newton
H3256,2,NA,0,32.4,2022,Newton
H3291,1,NA,0,32.4,2022,Newton
H4141,3,NA,0,23.9,2022,Newton
H5216,205,NA,0,28.4,2022,Newton
H5216,206,NA,0,25.8,2022,Newton
H5216,242,NA,0,23,2022,Newton
H5216,246,NA,0,0,2022,Newton
H5302,12,NA,0,21.8,2022,Newton
H5322,30,NA,0,32.4,2022,Newton
H5422,7,NA,0,32.4,2022,Newton
H5422,16,NA,0,32.4,2022,Newton
H6672,1,NA,0,32.4,2022,Newton
H6672,3,NA,0,0,2022,Newton
H7728,11,NA,0,32.4,2022,Newton
H8093,1,NA,0,32.4,2022,Newton
H8093,2,NA,0,32.4,2022,Newton
H8390,16,NA,0,32.4,2022,Newton
R2604,2,NA,0,9.2,2022,Newton
R2604,3,NA,1.8,17.2,2022,Newton
H0111,4,NA,0,32.4,2022,Oconee
H0439,2,NA,0,30.4,2022,Oconee
H0439,12,NA,0,30.4,2022,Oconee
H1112,6,NA,0,32.4,2022,Oconee
H1112,33,NA,0,32.4,2022,Oconee
H3256,1,NA,0,32.4,2022,Oconee
H3256,2,NA,0,32.4,2022,Oconee
H3291,2,NA,0,32.4,2022,Oconee
H4141,3,NA,0,23.9,2022,Oconee
H5216,205,NA,0,28.4,2022,Oconee
H5216,206,NA,0,25.8,2022,Oconee
H5216,242,NA,0,23,2022,Oconee
H5216,246,NA,0,0,2022,Oconee
H6672,1,NA,0,32.4,2022,Oconee
H6672,3,NA,0,0,2022,Oconee
H7173,1,NA,0,32.4,2022,Oconee
H8093,1,NA,0,32.4,2022,Oconee
H8093,2,NA,0,32.4,2022,Oconee
H8390,16,NA,0,32.4,2022,Oconee
R2604,2,NA,0,9.2,2022,Oconee
R2604,3,NA,1.8,17.2,2022,Oconee
H0111,4,NA,0,32.4,2022,Oglethorpe
H0439,2,NA,0,30.4,2022,Oglethorpe
H0439,12,NA,0,30.4,2022,Oglethorpe
H1112,6,NA,0,32.4,2022,Oglethorpe
H1112,33,NA,0,32.4,2022,Oglethorpe
H3256,1,NA,0,32.4,2022,Oglethorpe
H3256,2,NA,0,32.4,2022,Oglethorpe
H3291,2,NA,0,32.4,2022,Oglethorpe
H4141,3,NA,0,23.9,2022,Oglethorpe
H5216,205,NA,0,28.4,2022,Oglethorpe
H5216,206,NA,0,25.8,2022,Oglethorpe
H5216,242,NA,0,23,2022,Oglethorpe
H5216,246,NA,0,0,2022,Oglethorpe
H5422,7,NA,0,32.4,2022,Oglethorpe
H6672,1,NA,0,32.4,2022,Oglethorpe
H6672,3,NA,0,0,2022,Oglethorpe
H7728,11,NA,0,32.4,2022,Oglethorpe
H8093,1,NA,0,32.4,2022,Oglethorpe
H8093,2,NA,0,32.4,2022,Oglethorpe
H8390,16,NA,0,32.4,2022,Oglethorpe
R2604,2,NA,0,9.2,2022,Oglethorpe
R2604,3,NA,1.8,17.2,2022,Oglethorpe
H0111,4,NA,0,32.4,2022,Paulding
H0439,2,NA,0,30.4,2022,Paulding
H0439,12,NA,0,30.4,2022,Paulding
H1112,6,NA,0,32.4,2022,Paulding
H1112,33,NA,0,32.4,2022,Paulding
H1170,8,NA,0,29,2022,Paulding
H3256,1,NA,0,32.4,2022,Paulding
H3256,2,NA,0,32.4,2022,Paulding
H4141,3,NA,0,23.9,2022,Paulding
H5216,205,NA,0,28.4,2022,Paulding
H5216,206,NA,0,25.8,2022,Paulding
H5216,240,NA,0,24.2,2022,Paulding
H5216,242,NA,0,23,2022,Paulding
H5216,246,NA,0,0,2022,Paulding
H5302,12,NA,0,21.8,2022,Paulding
H5322,30,NA,0,32.4,2022,Paulding
H5422,7,NA,0,32.4,2022,Paulding
H5422,16,NA,0,32.4,2022,Paulding
H7173,1,NA,0,32.4,2022,Paulding
H7728,11,NA,0,32.4,2022,Paulding
H8093,1,NA,0,32.4,2022,Paulding
H8093,2,NA,0,32.4,2022,Paulding
H8390,16,NA,0,32.4,2022,Paulding
R2604,2,NA,0,9.2,2022,Paulding
R2604,3,NA,1.8,17.2,2022,Paulding
H0111,4,NA,0,32.4,2022,Peach
H1112,6,NA,0,32.4,2022,Peach
H1112,33,NA,0,32.4,2022,Peach
H3256,1,NA,0,32.4,2022,Peach
H3256,2,NA,0,32.4,2022,Peach
H4141,3,NA,0,23.9,2022,Peach
H5216,205,NA,0,28.4,2022,Peach
H5216,206,NA,0,25.8,2022,Peach
H5216,242,NA,0,23,2022,Peach
H5322,30,NA,0,32.4,2022,Peach
H5422,7,NA,0,32.4,2022,Peach
H6672,1,NA,0,32.4,2022,Peach
H6672,3,NA,0,0,2022,Peach
H7728,11,NA,0,32.4,2022,Peach
H8093,1,NA,0,32.4,2022,Peach
H8093,2,NA,0,32.4,2022,Peach
H8390,16,NA,0,32.4,2022,Peach
R2604,2,NA,0,9.2,2022,Peach
R2604,3,NA,1.8,17.2,2022,Peach
H0111,4,NA,0,32.4,2022,Pickens
H0439,2,NA,0,30.4,2022,Pickens
H0439,12,NA,0,30.4,2022,Pickens
H1112,6,NA,0,32.4,2022,Pickens
H1112,33,NA,0,32.4,2022,Pickens
H3256,1,NA,0,32.4,2022,Pickens
H3256,2,NA,0,32.4,2022,Pickens
H3291,1,NA,0,32.4,2022,Pickens
H4141,3,NA,0,23.9,2022,Pickens
H5216,205,NA,0,28.4,2022,Pickens
H5216,206,NA,0,25.8,2022,Pickens
H5216,242,NA,0,23,2022,Pickens
H5216,246,NA,0,0,2022,Pickens
H5422,7,NA,0,32.4,2022,Pickens
H6672,1,NA,0,32.4,2022,Pickens
H6672,3,NA,0,0,2022,Pickens
H7173,1,NA,0,32.4,2022,Pickens
H7728,11,NA,0,32.4,2022,Pickens
H8093,1,NA,0,32.4,2022,Pickens
H8093,2,NA,0,32.4,2022,Pickens
R2604,2,NA,0,9.2,2022,Pickens
R2604,3,NA,1.8,17.2,2022,Pickens
H0111,4,NA,0,32.4,2022,Pierce
H1112,6,NA,0,32.4,2022,Pierce
H1112,33,NA,0,32.4,2022,Pierce
H5216,205,NA,0,28.4,2022,Pierce
H5216,206,NA,0,25.8,2022,Pierce
H7728,11,NA,0,32.4,2022,Pierce
H8093,1,NA,0,32.4,2022,Pierce
H8093,2,NA,0,32.4,2022,Pierce
R2604,2,NA,0,9.2,2022,Pierce
R2604,3,NA,1.8,17.2,2022,Pierce
H0111,4,NA,0,32.4,2022,Pike
H1112,6,NA,0,32.4,2022,Pike
H1112,33,NA,0,32.4,2022,Pike
H3256,1,NA,0,32.4,2022,Pike
H3256,2,NA,0,32.4,2022,Pike
H4141,3,NA,0,23.9,2022,Pike
H5216,205,NA,0,28.4,2022,Pike
H5216,206,NA,0,25.8,2022,Pike
H5216,242,NA,0,23,2022,Pike
H5216,246,NA,0,0,2022,Pike
H5322,30,NA,0,32.4,2022,Pike
H5422,7,NA,0,32.4,2022,Pike
H6672,1,NA,0,32.4,2022,Pike
H6672,3,NA,0,0,2022,Pike
H7728,11,NA,0,32.4,2022,Pike
R2604,2,NA,0,9.2,2022,Pike
R2604,3,NA,1.8,17.2,2022,Pike
H0111,4,NA,0,32.4,2022,Polk
H0439,2,NA,0,30.4,2022,Polk
H0439,12,NA,0,30.4,2022,Polk
H0710,33,NA,0,32.4,2022,Polk
H1112,6,NA,0,32.4,2022,Polk
H1112,33,NA,0,32.4,2022,Polk
H3256,1,NA,0,32.4,2022,Polk
H3256,2,NA,0,32.4,2022,Polk
H4141,3,NA,0,23.9,2022,Polk
H5216,205,NA,0,28.4,2022,Polk
H5216,206,NA,0,25.8,2022,Polk
H5216,242,NA,0,23,2022,Polk
H5216,246,NA,0,0,2022,Polk
H5322,30,NA,0,32.4,2022,Polk
H7728,11,NA,0,32.4,2022,Polk
H8093,1,NA,0,32.4,2022,Polk
H8093,2,NA,0,32.4,2022,Polk
R2604,2,NA,0,9.2,2022,Polk
R2604,3,NA,1.8,17.2,2022,Polk
H0111,4,NA,0,32.4,2022,Pulaski
H1112,6,NA,0,32.4,2022,Pulaski
H1112,33,NA,0,32.4,2022,Pulaski
H3256,1,NA,0,32.4,2022,Pulaski
H3256,2,NA,0,32.4,2022,Pulaski
H5216,205,NA,0,28.4,2022,Pulaski
H5216,206,NA,0,25.8,2022,Pulaski
H5322,30,NA,0,32.4,2022,Pulaski
H6672,1,NA,0,32.4,2022,Pulaski
H6672,3,NA,0,0,2022,Pulaski
H8093,1,NA,0,32.4,2022,Pulaski
H8093,2,NA,0,32.4,2022,Pulaski
R2604,2,NA,0,9.2,2022,Pulaski
R2604,3,NA,1.8,17.2,2022,Pulaski
H0111,4,NA,0,32.4,2022,Putnam
H1112,6,NA,0,32.4,2022,Putnam
H1112,33,NA,0,32.4,2022,Putnam
H3256,1,NA,0,32.4,2022,Putnam
H3256,2,NA,0,32.4,2022,Putnam
H4141,3,NA,0,23.9,2022,Putnam
H5216,205,NA,0,28.4,2022,Putnam
H5216,206,NA,0,25.8,2022,Putnam
H5216,242,NA,0,23,2022,Putnam
H5322,30,NA,0,32.4,2022,Putnam
H6672,1,NA,0,32.4,2022,Putnam
H6672,3,NA,0,0,2022,Putnam
H8093,1,NA,0,32.4,2022,Putnam
H8093,2,NA,0,32.4,2022,Putnam
H8390,16,NA,0,32.4,2022,Putnam
R2604,2,NA,0,9.2,2022,Putnam
R2604,3,NA,1.8,17.2,2022,Putnam
H0111,4,NA,0,32.4,2022,Quitman
H1112,6,NA,0,32.4,2022,Quitman
H1112,33,NA,0,32.4,2022,Quitman
H3256,1,NA,0,32.4,2022,Quitman
H3256,2,NA,0,32.4,2022,Quitman
H5216,205,NA,0,28.4,2022,Quitman
H5216,206,NA,0,25.8,2022,Quitman
H8093,1,NA,0,32.4,2022,Quitman
H8093,2,NA,0,32.4,2022,Quitman
R2604,2,NA,0,9.2,2022,Quitman
R2604,3,NA,1.8,17.2,2022,Quitman
H0111,4,NA,0,32.4,2022,Rabun
H1112,6,NA,0,32.4,2022,Rabun
H1112,33,NA,0,32.4,2022,Rabun
H3256,1,NA,0,32.4,2022,Rabun
H3256,2,NA,0,32.4,2022,Rabun
H5216,205,NA,0,28.4,2022,Rabun
H5216,206,NA,0,25.8,2022,Rabun
H5422,7,NA,0,32.4,2022,Rabun
H6672,1,NA,0,32.4,2022,Rabun
H6672,3,NA,0,0,2022,Rabun
H7728,11,NA,0,32.4,2022,Rabun
R2604,2,NA,0,9.2,2022,Rabun
R2604,3,NA,1.8,17.2,2022,Rabun
H3256,1,NA,0,32.4,2022,Randolph
H3256,2,NA,0,32.4,2022,Randolph
H5216,205,NA,0,28.4,2022,Randolph
H5216,206,NA,0,25.8,2022,Randolph
H8093,1,NA,0,32.4,2022,Randolph
H8093,2,NA,0,32.4,2022,Randolph
R2604,2,NA,0,9.2,2022,Randolph
R2604,3,NA,1.8,17.2,2022,Randolph
H0111,4,NA,0,32.4,2022,Richmond
H0710,33,NA,0,32.4,2022,Richmond
H0710,54,NA,0,32.4,2022,Richmond
H1112,6,NA,0,32.4,2022,Richmond
H1112,33,NA,0,32.4,2022,Richmond
H3256,1,NA,0,32.4,2022,Richmond
H3256,2,NA,0,32.4,2022,Richmond
H3291,1,NA,0,32.4,2022,Richmond
H4141,3,NA,0,23.9,2022,Richmond
H5216,205,NA,0,28.4,2022,Richmond
H5216,206,NA,0,25.8,2022,Richmond
H5216,242,NA,0,23,2022,Richmond
H5216,246,NA,0,0,2022,Richmond
H5302,14,NA,0,25.7,2022,Richmond
H5322,4,NA,0,32.4,2022,Richmond
H5322,30,NA,0,32.4,2022,Richmond
H5422,7,NA,0,32.4,2022,Richmond
H7728,11,NA,0,32.4,2022,Richmond
H8093,1,NA,0,32.4,2022,Richmond
H8093,2,NA,0,32.4,2022,Richmond
R2604,2,NA,0,9.2,2022,Richmond
R2604,3,NA,1.8,17.2,2022,Richmond
H0111,4,NA,0,32.4,2022,Rockdale
H0439,2,NA,0,30.4,2022,Rockdale
H0439,12,NA,0,30.4,2022,Rockdale
H0710,33,NA,0,32.4,2022,Rockdale
H1112,6,NA,0,32.4,2022,Rockdale
H1112,33,NA,0,32.4,2022,Rockdale
H1170,11,NA,0,28.9,2022,Rockdale
H2228,13,NA,0,32.4,2022,Rockdale
H3256,1,NA,0,32.4,2022,Rockdale
H3256,2,NA,0,32.4,2022,Rockdale
H4141,3,NA,0,23.9,2022,Rockdale
H5216,205,NA,0,28.4,2022,Rockdale
H5216,206,NA,0,25.8,2022,Rockdale
H5216,242,NA,0,23,2022,Rockdale
H5216,246,NA,0,0,2022,Rockdale
H5302,12,NA,0,21.8,2022,Rockdale
H5322,30,NA,0,32.4,2022,Rockdale
H5422,7,NA,0,32.4,2022,Rockdale
H5422,16,NA,0,32.4,2022,Rockdale
H6672,1,NA,0,32.4,2022,Rockdale
H6672,3,NA,0,0,2022,Rockdale
H7173,1,NA,0,32.4,2022,Rockdale
H7728,11,NA,0,32.4,2022,Rockdale
H8093,1,NA,0,32.4,2022,Rockdale
H8093,2,NA,0,32.4,2022,Rockdale
H8390,15,NA,0,32.4,2022,Rockdale
R2604,2,NA,0,9.2,2022,Rockdale
R2604,3,NA,1.8,17.2,2022,Rockdale
H0111,4,NA,0,32.4,2022,Schley
H1112,6,NA,0,32.4,2022,Schley
H1112,33,NA,0,32.4,2022,Schley
H3256,1,NA,0,32.4,2022,Schley
H3256,2,NA,0,32.4,2022,Schley
H4141,3,NA,0,23.9,2022,Schley
H5216,205,NA,0,28.4,2022,Schley
H5216,206,NA,0,25.8,2022,Schley
H5216,242,NA,0,23,2022,Schley
H6672,1,NA,0,32.4,2022,Schley
H6672,3,NA,0,0,2022,Schley
H8093,1,NA,0,32.4,2022,Schley
H8093,2,NA,0,32.4,2022,Schley
R2604,2,NA,0,9.2,2022,Schley
R2604,3,NA,1.8,17.2,2022,Schley
H0111,4,NA,0,32.4,2022,Screven
H1112,6,NA,0,32.4,2022,Screven
H1112,33,NA,0,32.4,2022,Screven
H3256,1,NA,0,32.4,2022,Screven
H3256,2,NA,0,32.4,2022,Screven
H5216,205,NA,0,28.4,2022,Screven
H5216,206,NA,0,25.8,2022,Screven
H5322,30,NA,0,32.4,2022,Screven
H6672,1,NA,0,32.4,2022,Screven
H6672,3,NA,0,0,2022,Screven
H8093,1,NA,0,32.4,2022,Screven
H8093,2,NA,0,32.4,2022,Screven
R2604,2,NA,0,9.2,2022,Screven
R2604,3,NA,1.8,17.2,2022,Screven
H0111,4,NA,0,32.4,2022,Seminole
H1112,6,NA,0,32.4,2022,Seminole
H1112,33,NA,0,32.4,2022,Seminole
H3256,1,NA,0,32.4,2022,Seminole
H3256,2,NA,0,32.4,2022,Seminole
H5216,205,NA,0,28.4,2022,Seminole
H5216,206,NA,0,25.8,2022,Seminole
R2604,2,NA,0,9.2,2022,Seminole
R2604,3,NA,1.8,17.2,2022,Seminole
H0111,4,NA,0,32.4,2022,Spalding
H0439,2,NA,0,30.4,2022,Spalding
H0439,12,NA,0,30.4,2022,Spalding
H0710,33,NA,0,32.4,2022,Spalding
H1112,6,NA,0,32.4,2022,Spalding
H1112,33,NA,0,32.4,2022,Spalding
H1170,11,NA,0,28.9,2022,Spalding
H2228,13,NA,0,32.4,2022,Spalding
H3256,1,NA,0,32.4,2022,Spalding
H3256,2,NA,0,32.4,2022,Spalding
H3291,1,NA,0,32.4,2022,Spalding
H4141,3,NA,0,23.9,2022,Spalding
H5216,205,NA,0,28.4,2022,Spalding
H5216,206,NA,0,25.8,2022,Spalding
H5216,242,NA,0,23,2022,Spalding
H5216,246,NA,0,0,2022,Spalding
H5302,12,NA,0,21.8,2022,Spalding
H5322,30,NA,0,32.4,2022,Spalding
H5422,7,NA,0,32.4,2022,Spalding
H5422,16,NA,0,32.4,2022,Spalding
H7173,1,NA,0,32.4,2022,Spalding
H7728,11,NA,0,32.4,2022,Spalding
H8093,1,NA,0,32.4,2022,Spalding
H8093,2,NA,0,32.4,2022,Spalding
H8390,16,NA,0,32.4,2022,Spalding
R2604,2,NA,0,9.2,2022,Spalding
R2604,3,NA,1.8,17.2,2022,Spalding
H0111,4,NA,0,32.4,2022,Stephens
