contractid,planid,fips,plan_type,partd,avg_enrollment,avg_eligibles,avg_enrolled,premium,premium_partc,premium_partd,rebate_partc,ma_rate,bid,avg_ffscost,partc_score
R2604,1,13135,Regional PPO,Yes,349.5833333333333,117847.5,62877.833333333336,49,0,49,76.61999999999999,1103.29,801.6811594202899,9768.469244032996,4
R2604,1,13137,Regional PPO,Yes,78.25,10228.916666666666,5141.666666666667,49,0,49,76.61999999999999,1043.29,801.6811594202899,9458.107935500926,4
R2604,1,13139,Regional PPO,Yes,154.25,38632,17374.166666666668,49,0,49,76.61999999999999,1042.98,801.6811594202899,10513.99279798776,4
R2604,1,13141,Regional PPO,Yes,49.166666666666664,2403.4166666666665,1458.9166666666667,49,0,49,76.61999999999999,1066.26,801.6811594202899,9048.451247512628,4
R2604,1,13143,Regional PPO,Yes,128.33333333333334,6344.5,3529,49,0,49,76.61999999999999,1104.12,801.6811594202899,11380.902257191648,4
R2604,1,13145,Regional PPO,Yes,40.25,7418.333333333333,3344.8333333333335,49,0,49,76.61999999999999,1069.7,801.6811594202899,9052.06013882442,4
R2604,1,13147,Regional PPO,Yes,66.25,6966.333333333333,3372.8333333333335,49,0,49,76.61999999999999,1036.59,801.6811594202899,10801.63258510331,4
R2604,1,13149,Regional PPO,Yes,48.083333333333336,2345.5,1338,49,0,49,76.61999999999999,1136.6,801.6811594202899,10068.33046279592,4
R2604,1,13151,Regional PPO,Yes,181.25,36855.583333333336,20716.166666666668,49,0,49,76.61999999999999,1129.93,801.6811594202899,9501.837039820666,4
R2604,1,13153,Regional PPO,Yes,150.33333333333334,27553.25,10095.666666666666,49,0,49,76.61999999999999,1067.37,801.6811594202899,10172.260317882552,4
R2604,1,13155,Regional PPO,Yes,18.083333333333332,2093.25,1061.75,49,0,49,76.61999999999999,1037.96,801.6811594202899,9997.02716462932,4
R2604,1,13157,Regional PPO,Yes,96,14343.333333333334,7395.083333333333,49,0,49,76.61999999999999,1040.02,801.6811594202899,10204.912439971986,4
R2604,1,13159,Regional PPO,Yes,76.58333333333333,3160.4166666666665,1769.25,49,0,49,76.61999999999999,1075.84,801.6811594202899,9887.547552942053,4
R2604,1,13161,Regional PPO,Yes,49.5,2886.0833333333335,1390.0833333333333,49,0,49,76.61999999999999,1026.66,801.6811594202899,9187.458432455058,4
R2604,1,13163,Regional PPO,Yes,76.66666666666667,3939.8333333333335,2275.8333333333335,49,0,49,76.61999999999999,1023.91,801.6811594202899,10705.004331995216,4
