provider_number,state,price,mcare_discharges,year,hrrp_payment,beds,tot_mcare_payment,uncomp_care,state_name,expanded,date_adopted
010126,AL,5523.667982123875,655,2014,33214,97,4339889,NA,Alabama,FALSE,NA
010126,AL,8249.586111263268,736,2015,24357,97,4757895,NA,Alabama,FALSE,NA
010129,AL,2528.2373306987456,462,2010,NA,55,3073728,1,Alabama,FALSE,NA
010129,AL,3674.3771841722823,439,2011,NA,55,2815108,5620007,Alabama,FALSE,NA
010129,AL,2218.284862870249,520,2012,NA,70,3034794,NA,Alabama,FALSE,NA
010129,AL,326.58225746943464,554,2013,NA,55,3196080,5943370,Alabama,FALSE,NA
010129,AL,2661.295798242697,518,2014,273,55,3176374,6307909,Alabama,FALSE,NA
010129,AL,3124.7040550666534,548,2015,1930,55,3593359,7323374,Alabama,FALSE,NA
010130,AL,3528.2078867086184,473,2010,NA,82,2717473,6208236,Alabama,FALSE,NA
010130,AL,4281.0414322966735,518,2011,NA,40,2586659,NA,Alabama,FALSE,NA
010130,AL,1790.9748832446292,483,2012,NA,40,2410711,NA,Alabama,FALSE,NA
010130,AL,1888.8692398350763,733,2013,27019,40,3870315,NA,Alabama,FALSE,NA
010130,AL,1779.28956687665,789,2014,35557,40,4092748,NA,Alabama,FALSE,NA
010130,AL,1678.4514108702167,743,2015,66535,40,4178799,NA,Alabama,FALSE,NA
010131,AL,8171.784851235398,3843,2010,NA,150,28349896,6118592,Alabama,FALSE,NA
010131,AL,7577.241516994278,3944,2011,NA,123,30722254,5472491,Alabama,FALSE,NA
010131,AL,8306.133456609468,3788,2012,NA,150,30118064,34544669,Alabama,FALSE,NA
010131,AL,9546.007181686682,3889,2013,4236,149,31593818,45024354,Alabama,FALSE,NA
010131,AL,9530.006696350132,4206,2014,10975,147,34987435,46896113,Alabama,FALSE,NA
010131,AL,9698.54543966052,4227,2015,204075,147,36486020,42988297,Alabama,FALSE,NA
010137,AL,3507.501807486276,281,2010,NA,149,2681415,NA,Alabama,FALSE,NA
010137,AL,3896.627311620985,201,2011,NA,149,2968523,NA,Alabama,FALSE,NA
010137,AL,5519.049606188338,153,2012,NA,149,1642141,NA,Alabama,FALSE,NA
010139,AL,9770.884439353744,5679,2010,NA,468,53853434,32058588,Alabama,FALSE,NA
010139,AL,11100.536494517472,5687,2011,NA,468,50714519,38082207,Alabama,FALSE,NA
010139,AL,10810.694226016643,5788,2012,NA,468,52732108,45226945,Alabama,FALSE,NA
010139,AL,9710.60851688519,5355,2013,4027,468,51806273,46016276,Alabama,FALSE,NA
010139,AL,9940.794946350083,5332,2014,48320,468,52292012,61233790,Alabama,FALSE,NA
010139,AL,10811.476192267532,5332,2015,173176,406,51460391,72146761,Alabama,FALSE,NA
010144,AL,7949.275323912438,2659,2010,NA,198,22012995,6489262,Alabama,FALSE,NA
010144,AL,7082.329596762647,2442,2011,NA,203,21621119,22006855,Alabama,FALSE,NA
010144,AL,7560.1960592221785,2778,2012,40520,193,26231510,24236816,Alabama,FALSE,NA
010144,AL,7938.707497852022,3272,2013,131637,184,28673444,33841903,Alabama,FALSE,NA
010144,AL,8016.234443847361,3696,2014,116680,184,33300683,33526910,Alabama,FALSE,NA
010144,AL,8792.733904129042,3312,2015,229631,195,30747130,37045681,Alabama,FALSE,NA
010146,AL,4203.889822814594,712,2010,NA,59,3474946,NA,Alabama,FALSE,NA
010146,AL,3277.4056773198063,680,2011,NA,59,3598088,NA,Alabama,FALSE,NA
010146,AL,1329.2060695484292,681,2012,NA,59,3817948,NA,Alabama,FALSE,NA
010146,AL,984.306843907308,646,2013,12157,59,3643329,NA,Alabama,FALSE,NA
010146,AL,689.3980146843799,469,2014,NA,60,2688244,NA,Alabama,FALSE,NA
010149,AL,5241.851651978635,2250,2010,NA,141,18869275,NA,Alabama,FALSE,NA
010149,AL,4435.280275374366,2354,2011,NA,149,18493600,NA,Alabama,FALSE,NA
010149,AL,4596.72950490434,2183,2012,NA,149,16537533,NA,Alabama,FALSE,NA
010149,AL,4315.651679403341,2158,2013,36927,149,16973395,NA,Alabama,FALSE,NA
010149,AL,4524.531157479635,1942,2014,22316,149,18248968,NA,Alabama,FALSE,NA
010150,AL,7168.829125574779,864,2010,NA,44,4779714,18016612,Alabama,FALSE,NA
010150,AL,8009.367899714042,810,2011,NA,44,4544649,18582229,Alabama,FALSE,NA
010150,AL,8594.417347305853,648,2012,NA,44,3887034,6245453,Alabama,FALSE,NA
010150,AL,13085.546665652015,599,2013,NA,44,3408138,5780502,Alabama,FALSE,NA
010150,AL,12386.386783122813,600,2014,NA,44,3320600,6662448,Alabama,FALSE,NA
010150,AL,11162.304743311111,551,2015,NA,44,3205738,NA,Alabama,FALSE,NA
010152,AL,8990.009361723478,796,2010,NA,124,6366688,25742365,Alabama,FALSE,NA
010152,AL,9147.568577820517,635,2011,NA,124,5114053,NA,Alabama,FALSE,NA
010152,AL,5823.265835048769,450.1297577854672,2012,188.30968858131487,124,3680623.285467128,11851307.33564014,Alabama,FALSE,NA
010157,AL,13552.877326321928,631.84140969163,2010,0,122,3942719.3656387664,15696513.436123349,Alabama,FALSE,NA
010157,AL,16514.394346632613,566,2011,NA,122,3949652,5137653,Alabama,FALSE,NA
010157,AL,17190.999524847404,863,2012,NA,122,5563683,NA,Alabama,FALSE,NA
010157,AL,18112.284215574717,827,2013,NA,122,4978038,9447087,Alabama,FALSE,NA
010157,AL,12705.68925197557,900,2014,1049,122,5832546,8159564,Alabama,FALSE,NA
010157,AL,14854.266585705514,765,2015,9177,122,5041500,7193060,Alabama,FALSE,NA
010158,AL,5694.482883004937,1326,2010,NA,92,9095937,8328936,Alabama,FALSE,NA
010158,AL,6324.65655104659,1346,2011,NA,92,8622398,7273949,Alabama,FALSE,NA
010158,AL,3794.982265149343,1316,2012,16691,92,8378132,NA,Alabama,FALSE,NA
010158,AL,3861.5880739813515,1005,2013,44120,92,6061162,NA,Alabama,FALSE,NA
010158,AL,4436.707175593605,1007,2014,41996,92,6611261,NA,Alabama,FALSE,NA
010164,AL,5782.592886251398,1564,2010,NA,122,10928167,11739105,Alabama,FALSE,NA
010164,AL,6544.6683324295755,1473,2011,NA,122,9780070,9391995,Alabama,FALSE,NA
010164,AL,6469.8905483881545,1592,2012,NA,122,10309038,15507228,Alabama,FALSE,NA
010164,AL,6192.774748470165,1549,2013,40761,122,10259841,18624774,Alabama,FALSE,NA
010164,AL,4696.173988098748,1226,2014,17726,122,8606102,14583468,Alabama,FALSE,NA
010164,AL,4791.275642713248,1174,2015,9337,122,8562931,13147276,Alabama,FALSE,NA
010168,AL,13400.48752494361,1185,2010,NA,66,11957551,NA,Alabama,FALSE,NA
010168,AL,13799.441091388455,1181,2011,NA,66,12605300,3233291,Alabama,FALSE,NA
010168,AL,14095.237595800985,1242,2012,NA,66,13315580,5860949,Alabama,FALSE,NA
010168,AL,14998.072271073159,1155,2013,579,66,12844677,4968920,Alabama,FALSE,NA
010168,AL,14579.361140282543,1096,2014,2612,47,12739921,3799633,Alabama,FALSE,NA
010168,AL,13884.63969205507,1154,2015,3757,47,14113936,1610390,Alabama,FALSE,NA
010169,AL,1953.8854959217952,849,2010,NA,49,4231881,6742269,Alabama,FALSE,NA
010169,AL,1336.4073237642126,773,2014,NA,33,4124356,NA,Alabama,FALSE,NA
010169,AL,1074.6505637139671,683,2015,25167,49,3655329,NA,Alabama,FALSE,NA
020001,AK,24574.82039946838,4133,2010,NA,361,71832577,110394510,Alaska,TRUE,2015-09-01
020001,AK,26020.46760150843,4163,2011,NA,361,72384708,NA,Alaska,TRUE,2015-09-01
020001,AK,22667.196445639725,4218,2012,NA,357,71098356,NA,Alaska,TRUE,2015-09-01
020001,AK,25746.850785021055,4366,2013,NA,373,82845706,150560993,Alaska,TRUE,2015-09-01
020001,AK,25707.350720339513,4300,2014,NA,391,92279035,115212889,Alaska,TRUE,2015-09-01
020001,AK,28630.160415217993,4212,2015,20113,391,88129484,125234042,Alaska,TRUE,2015-09-01
020006,AK,18933.365794310495,1332,2010,NA,74,18243491,22983849,Alaska,TRUE,2015-09-01
020006,AK,19408.719382892938,1343,2011,NA,74,18836475,NA,Alaska,TRUE,2015-09-01
020006,AK,19325.378990975834,1347,2012,3067,74,17640946,32806790,Alaska,TRUE,2015-09-01
020006,AK,17855.970954566306,1478,2013,10845,74,21578448,22262162,Alaska,TRUE,2015-09-01
020006,AK,18768.625491947474,1444,2014,29050,74,20009752,24595571,Alaska,TRUE,2015-09-01
020006,AK,19877.83656394119,1470,2015,116473,74,22250883,25051495,Alaska,TRUE,2015-09-01
020008,AK,13136.436411414388,499,2010,NA,51,6628960,9062591,Alaska,TRUE,2015-09-01
020008,AK,10887.302699454824,550,2011,NA,51,6282818,9694238,Alaska,TRUE,2015-09-01
020008,AK,14570.91281253153,512,2012,NA,45,5887934,11479062,Alaska,TRUE,2015-09-01
020008,AK,16107.248619667835,488,2013,NA,45,5953404,7608097,Alaska,TRUE,2015-09-01
020008,AK,18335.754973229894,421,2014,NA,45,5208717,9825876,Alaska,TRUE,2015-09-01
020008,AK,21409.46322980114,478,2015,34902,45,6481308,10607962,Alaska,TRUE,2015-09-01
020012,AK,14942.094282068983,1118,2010,NA,127,20653225,27232388,Alaska,TRUE,2015-09-01
020012,AK,15014.773282736243,1272,2011,NA,127,25139756,NA,Alaska,TRUE,2015-09-01
020012,AK,13715.053140967133,1142,2012,NA,127,22556445,NA,Alaska,TRUE,2015-09-01
020012,AK,14872.680542485572,1160,2013,NA,122,24313167,NA,Alaska,TRUE,2015-09-01
020012,AK,17626.81908923575,1041,2014,2298,122,22904660,NA,Alaska,TRUE,2015-09-01
020012,AK,18544.412281619952,1125,2015,9990,122,23608614,NA,Alaska,TRUE,2015-09-01
020017,AK,24964.31289577665,1326,2010,NA,166,23996167,33412584,Alaska,TRUE,2015-09-01
020017,AK,27856.08642625568,1552,2011,NA,181,26038180,17921960,Alaska,TRUE,2015-09-01
020017,AK,28052.22170795886,1679,2012,NA,182,29881930,30028387,Alaska,TRUE,2015-09-01
020017,AK,29371.377800539143,1532,2013,566,138,28620898,NA,Alaska,TRUE,2015-09-01
020017,AK,31080.73059363263,1667,2014,1960,116,31411379,23000632,Alaska,TRUE,2015-09-01
020017,AK,34040.2823873294,1826,2015,42586,132,34874454,12067060,Alaska,TRUE,2015-09-01
020024,AK,15260.115533891174,764,2010,NA,46,11116381,NA,Alaska,TRUE,2015-09-01
020024,AK,19582.95773346161,757,2011,NA,46,8734418,NA,Alaska,TRUE,2015-09-01
020024,AK,23068.609889563297,763,2012,NA,46,9799943,NA,Alaska,TRUE,2015-09-01
020024,AK,26132.84010270458,696,2013,NA,46,9255500,NA,Alaska,TRUE,2015-09-01
020024,AK,28438.92010291199,852,2014,NA,46,11503801,NA,Alaska,TRUE,2015-09-01
020024,AK,29927.35968345435,904,2015,101062,46,12361308,NA,Alaska,TRUE,2015-09-01
030001,AZ,4681.424666025543,563,2010,NA,228,7091743,15630748,Arizona,TRUE,2014-01-01
030001,AZ,4660.684820812662,573,2011,NA,232,6902005,61835002,Arizona,TRUE,2014-01-01
030001,AZ,3948.737948298436,546,2012,432,232,6541274,23602104,Arizona,TRUE,2014-01-01
030001,AZ,4226.07044077065,559,2013,2197,232,7051923,48748285,Arizona,TRUE,2014-01-01
030001,AZ,4295.601631369469,490,2014,3904,232,7615475,24869661,Arizona,TRUE,2014-01-01
030001,AZ,3221.176514755961,457,2015,5401,232,6489926,8508974,Arizona,TRUE,2014-01-01
030002,AZ,13224.131148744375,6548,2010,NA,572,123215112,NA,Arizona,TRUE,2014-01-01
030002,AZ,11694.205639149975,6709,2011,NA,568,123137193,NA,Arizona,TRUE,2014-01-01
030002,AZ,13379.08605974277,5754,2012,NA,578,109413070,NA,Arizona,TRUE,2014-01-01
030002,AZ,14520.466118489485,5115,2013,4152,633,106324229,NA,Arizona,TRUE,2014-01-01
030002,AZ,13250.511585472605,5483,2014,50120,643,120508143,NA,Arizona,TRUE,2014-01-01
030002,AZ,14131.823435261218,5764,2015,126270,643,125711850,NA,Arizona,TRUE,2014-01-01
030006,AZ,8854.585950907664,6298,2010,NA,493,79509576,NA,Arizona,TRUE,2014-01-01
030006,AZ,8370.650947300252,6415,2011,NA,493,81256213,NA,Arizona,TRUE,2014-01-01
030006,AZ,8684.837630555594,6271,2012,40540,493,84488280,NA,Arizona,TRUE,2014-01-01
030006,AZ,9009.892196916804,6170,2013,132764,508,84246859,NA,Arizona,TRUE,2014-01-01
030006,AZ,9056.174156400639,5894,2014,53340,481,82725719,NA,Arizona,TRUE,2014-01-01
030006,AZ,9620.391945432357,6625,2015,64804,497,89786110,NA,Arizona,TRUE,2014-01-01
030007,AZ,15172.883281474984,1896,2010,NA,99,27967867,NA,Arizona,TRUE,2014-01-01
030007,AZ,13622.95983486184,1760,2012,NA,99,25808963,29998701,Arizona,TRUE,2014-01-01
030007,AZ,12844.330754960181,1693,2013,NA,99,25634247,40318661,Arizona,TRUE,2014-01-01
030007,AZ,13375.598293091385,1767,2014,NA,99,27500719,34035162,Arizona,TRUE,2014-01-01
030007,AZ,16067.468668331676,1763,2015,NA,99,28239288,21146788,Arizona,TRUE,2014-01-01
030010,AZ,8416.344623696466,3452,2010,NA,350,36256999,12591554,Arizona,TRUE,2014-01-01
030010,AZ,8564.737462357187,3378,2011,NA,350,36275709,29088412,Arizona,TRUE,2014-01-01
030010,AZ,5921.151548215187,2787,2012,NA,350,28989641,NA,Arizona,TRUE,2014-01-01
030010,AZ,6850.482361897972,2779,2013,32348,350,32376599,45390577,Arizona,TRUE,2014-01-01
030010,AZ,8619.985785285466,2740,2014,9423,374,30930676,42586887,Arizona,TRUE,2014-01-01
030010,AZ,6705.681317113515,2876,2015,0,349,29066084.710588235,14621539.872941175,Arizona,TRUE,2014-01-01
030011,AZ,8005.532832001775,5101,2010,NA,428,50842142,12629709,Arizona,TRUE,2014-01-01
030011,AZ,8148.885172197786,4754,2011,NA,428,47387767,22524175,Arizona,TRUE,2014-01-01
030011,AZ,6118.481554945976,4228,2012,NA,428,42214837,32679210,Arizona,TRUE,2014-01-01
030011,AZ,7718.113669521715,3783,2013,NA,428,40649420,24885216,Arizona,TRUE,2014-01-01
030011,AZ,8616.857122607971,3810,2014,27632,421,43481832,35469437,Arizona,TRUE,2014-01-01
030011,AZ,8074.808151374648,3402.7835294117644,2015,49189.09411764706,421,37080327.051764704,16941860.50352941,Arizona,TRUE,2014-01-01
030012,AZ,13271.45643431898,3777,2010,NA,134,39698135,9008778,Arizona,TRUE,2014-01-01
030012,AZ,13238.900174467512,3703,2011,NA,134,40536325,10476491,Arizona,TRUE,2014-01-01
030012,AZ,8011.659531597311,3644,2012,2622,134,39323788,NA,Arizona,TRUE,2014-01-01
030012,AZ,11982.85559678672,3507,2013,7577,134,36817740,NA,Arizona,TRUE,2014-01-01
030012,AZ,13109.679947509927,3316,2014,5046,134,34230736,NA,Arizona,TRUE,2014-01-01
030012,AZ,14027.456443730895,3275,2015,23929,134,34941021,NA,Arizona,TRUE,2014-01-01
030013,AZ,6882.590252995681,6063,2010,NA,333,63676948,40863511,Arizona,TRUE,2014-01-01
030013,AZ,10912.115934762294,5631,2011,NA,333,61319036,55408269,Arizona,TRUE,2014-01-01
030013,AZ,10051.38711842851,5422,2012,NA,369,58610357,84772354,Arizona,TRUE,2014-01-01
030013,AZ,10286.019726374147,5574,2013,224048,405,64508454,109211672,Arizona,TRUE,2014-01-01
030013,AZ,10193.664252167164,6154,2014,244117,406,75027737,103742947,Arizona,TRUE,2014-01-01
030013,AZ,10771.46974397477,6089,2015,367425,406,77454147,67544318,Arizona,TRUE,2014-01-01
030014,AZ,11191.999851298118,3520,2010,NA,266,41309461,45907857,Arizona,TRUE,2014-01-01
030014,AZ,12512.028581257378,3750,2011,NA,266,40893394,NA,Arizona,TRUE,2014-01-01
030014,AZ,12323.121541757631,3866,2012,3634,260,42348405,NA,Arizona,TRUE,2014-01-01
030014,AZ,11808.310324332457,3996,2013,8843,250,47760570,NA,Arizona,TRUE,2014-01-01
030014,AZ,14359.565469603443,3570,2014,178568,238,45467467,NA,Arizona,TRUE,2014-01-01
030014,AZ,14600.69695125473,3967,2015,188914,262,47857678,NA,Arizona,TRUE,2014-01-01
030016,AZ,5821.927200859881,2365,2010,NA,164,22028915,1173725,Arizona,TRUE,2014-01-01
030016,AZ,6152.158045407427,2363,2011,NA,164,23067867,NA,Arizona,TRUE,2014-01-01
030016,AZ,7603.733810421896,2344,2012,NA,164,21363485,NA,Arizona,TRUE,2014-01-01
030016,AZ,8905.558549189884,2243,2013,120012,164,21537793,NA,Arizona,TRUE,2014-01-01
030016,AZ,6808.265851836723,1616.850091407678,2014,84072.52102376599,164,15829140.817184642,NA,Arizona,TRUE,2014-01-01
030016,AZ,5481.299056187424,1762,2015,208355,164,19715708,NA,Arizona,TRUE,2014-01-01
030022,AZ,5101.680428240791,862,2010,NA,403,23481193,222971630,Arizona,TRUE,2014-01-01
030022,AZ,12431.03405353437,824,2011,NA,281,23472801,297158484,Arizona,TRUE,2014-01-01
030022,AZ,22659.341841311638,721,2012,NA,290,21897711,442515379,Arizona,TRUE,2014-01-01
030022,AZ,8466.500081555847,696,2013,NA,275,19246744,619091827,Arizona,TRUE,2014-01-01
030022,AZ,23332.95308561787,686,2014,NA,288,26942963,495828618,Arizona,TRUE,2014-01-01
030022,AZ,18297.673694152887,727,2015,NA,292,29028820,354681263,Arizona,TRUE,2014-01-01
030023,AZ,16755.808404050167,3212,2010,NA,245,66122906,NA,Arizona,TRUE,2014-01-01
030023,AZ,16012.110430014061,3597,2012,NA,245,76000681,55569969,Arizona,TRUE,2014-01-01
030023,AZ,16106.916529496333,3733,2013,6793,245,79859425,75755587,Arizona,TRUE,2014-01-01
030023,AZ,14148.748272568642,4058,2014,2477,245,89282835,78154806,Arizona,TRUE,2014-01-01
030023,AZ,16371.004215778321,4181,2015,NA,245,96147617,41175254,Arizona,TRUE,2014-01-01
030024,AZ,15868.029935966812,4954,2010,NA,621,95791497,139902789,Arizona,TRUE,2014-01-01
030024,AZ,16878.458326420583,4856,2011,NA,621,98384304,109350697,Arizona,TRUE,2014-01-01
030024,AZ,14924.183594987819,5022,2012,NA,555,99714893,167433033,Arizona,TRUE,2014-01-01
030024,AZ,19509.99673777685,5104,2013,NA,532,103913655,242535851,Arizona,TRUE,2014-01-01
030024,AZ,19303.9320986075,5087,2014,NA,558,113561102,198020269,Arizona,TRUE,2014-01-01
030030,AZ,6661.811206134525,1134,2010,NA,226,16985128,24982929,Arizona,TRUE,2014-01-01
030030,AZ,6760.5844880928935,2552,2012,NA,270,42211360,92394333,Arizona,TRUE,2014-01-01
030030,AZ,5800.858322328077,2206,2013,23839,270,36723943,123716424,Arizona,TRUE,2014-01-01
030030,AZ,7472.948120363582,2056,2014,41608,260,36118636,67887420,Arizona,TRUE,2014-01-01
030030,AZ,5148.786353374522,2019,2015,32608,209,35028829,41160678,Arizona,TRUE,2014-01-01
030033,AZ,10177.9657764347,1303,2010,NA,39,12241942,NA,Arizona,TRUE,2014-01-01
030033,AZ,10156.992138872229,1234,2011,NA,39,11754659,2296456,Arizona,TRUE,2014-01-01
030033,AZ,12589.960161116242,1187,2012,NA,39,11247298,10007318,Arizona,TRUE,2014-01-01
030033,AZ,10027.536922389085,1143,2013,NA,39,10026702,10336402,Arizona,TRUE,2014-01-01
030033,AZ,9168.748216883636,1026,2014,NA,39,8718238,NA,Arizona,TRUE,2014-01-01
030033,AZ,7872.9130842160075,678.5813953488372,2015,73628.34108527133,39,5288123.472868217,NA,Arizona,TRUE,2014-01-01
030036,AZ,7854.9088083225915,3654,2010,NA,225,41280699,63956658,Arizona,TRUE,2014-01-01
030036,AZ,10683.048812121076,3921,2011,NA,225,45024049,62042754,Arizona,TRUE,2014-01-01
030036,AZ,8705.408334402266,3880,2012,NA,243,44397170,80333024,Arizona,TRUE,2014-01-01
030036,AZ,9150.853694918771,4198,2013,120345,243,48795924,113431208,Arizona,TRUE,2014-01-01
030036,AZ,9446.367915116187,4124,2014,150040,243,51477267,133582882,Arizona,TRUE,2014-01-01
030036,AZ,8925.855644897067,5157,2015,120903,338,61776182,115340859,Arizona,TRUE,2014-01-01
030037,AZ,9767.71537999559,1416,2010,NA,217,20927937,362530,Arizona,TRUE,2014-01-01
030037,AZ,19485.410990721848,1429,2011,NA,257,21192663,21326046,Arizona,TRUE,2014-01-01
030037,AZ,11367.584218740394,1312,2012,NA,215,18663461,35131909,Arizona,TRUE,2014-01-01
030037,AZ,13017.513637304331,1344,2013,17985,181,20296597,42743677,Arizona,TRUE,2014-01-01
030037,AZ,12187.62466654192,1294,2014,9472,193,20538744,41145224,Arizona,TRUE,2014-01-01
030037,AZ,11467.433254980411,1210,2015,1376,193,18398955,19664061,Arizona,TRUE,2014-01-01
030038,AZ,11270.921247903772,4321,2010,NA,337,54647091,11522473,Arizona,TRUE,2014-01-01
030038,AZ,14074.889751281242,4186,2011,NA,345,50675379,47915908,Arizona,TRUE,2014-01-01
030038,AZ,14050.528210854896,4147,2012,NA,333,50480030,116433518,Arizona,TRUE,2014-01-01
030038,AZ,13281.350673688516,3639.8,2013,50423.600000000006,346,44601271.400000006,101756531.6,Arizona,TRUE,2014-01-01
030038,AZ,13526.695695438295,4408,2014,3206,352,55447361,79101463,Arizona,TRUE,2014-01-01
030038,AZ,12998.513552261013,4363,2015,48416,326,56275643,50360538,Arizona,TRUE,2014-01-01
030043,AZ,7573.769346320718,1894,2010,NA,88,18843808,2658398,Arizona,TRUE,2014-01-01
030043,AZ,5977.4391025362775,1844,2011,NA,88,19104056,13548076,Arizona,TRUE,2014-01-01
030043,AZ,5394.304124214894,1676,2012,NA,88,17853285,13752634,Arizona,TRUE,2014-01-01
030043,AZ,5615.890664123264,1301,2013,3211,88,13772032,9865556,Arizona,TRUE,2014-01-01
030043,AZ,5174.553312280468,1717,2014,36467,88,17778230,9253737,Arizona,TRUE,2014-01-01
030043,AZ,5526.874379082511,1655,2015,86901,100,19607151,4232186,Arizona,TRUE,2014-01-01
030055,AZ,11053.270539418054,3104,2010,NA,167,34959793,NA,Arizona,TRUE,2014-01-01
030055,AZ,11881.597712414563,2881,2011,NA,167,32340996,19520467,Arizona,TRUE,2014-01-01
030055,AZ,11953.005471995575,3146,2012,NA,182,35870012,35433053,Arizona,TRUE,2014-01-01
030055,AZ,10185.939047613574,3094,2013,NA,196,35731020,36846877,Arizona,TRUE,2014-01-01
030055,AZ,11758.111429642207,3347,2014,16521,196,37004021,41664819,Arizona,TRUE,2014-01-01
030055,AZ,12436.636473474759,3170,2015,76140,224,38230036,23394182,Arizona,TRUE,2014-01-01
030061,AZ,11133.856393195718,8869,2010,NA,386,83131031,NA,Arizona,TRUE,2014-01-01
030061,AZ,10373.499189127768,8620,2011,NA,386,80258868,NA,Arizona,TRUE,2014-01-01
030061,AZ,9830.436253571559,7723,2012,8348,386,72585116,NA,Arizona,TRUE,2014-01-01
030061,AZ,10305.66564319016,6549,2013,260507,386,65355776,NA,Arizona,TRUE,2014-01-01
030061,AZ,10700.087497338765,5908,2014,87740,386,62428657,NA,Arizona,TRUE,2014-01-01
030061,AZ,10751.117145495684,5688,2015,116057,386,62113574,NA,Arizona,TRUE,2014-01-01
030062,AZ,5962.964331871018,1171,2010,NA,89,14074651,NA,Arizona,TRUE,2014-01-01
030062,AZ,6386.72326293207,1117,2011,NA,89,14635261,NA,Arizona,TRUE,2014-01-01
030062,AZ,6663.549181641557,1164,2012,7157,89,15191389,NA,Arizona,TRUE,2014-01-01
030062,AZ,7035.924784600283,1198,2013,22766,89,15605285,NA,Arizona,TRUE,2014-01-01
030062,AZ,5749.830614905294,1249,2014,NA,89,16708296,NA,Arizona,TRUE,2014-01-01
030062,AZ,6364.816875772483,1389,2015,NA,89,18864457,NA,Arizona,TRUE,2014-01-01
030064,AZ,12029.054398907243,4444,2010,NA,459,92984170,NA,Arizona,TRUE,2014-01-01
030064,AZ,11493.966804324558,4332,2011,NA,479,91232050,42466939,Arizona,TRUE,2014-01-01
030064,AZ,14384.525849340658,4691,2012,NA,479,95764132,85625025,Arizona,TRUE,2014-01-01
030064,AZ,7387.744989087681,4283,2013,99324,479,101260046,146751885,Arizona,TRUE,2014-01-01
030064,AZ,7400.751530020361,4382,2014,168439,479,103233873,154249193,Arizona,TRUE,2014-01-01
030064,AZ,11417.145992896863,3363.3564899451553,2015,142665.86106032907,479,79316859.9012797,99414258.89213891,Arizona,TRUE,2014-01-01
030065,AZ,9657.20788008961,5320,2010,NA,700,64959248,NA,Arizona,TRUE,2014-01-01
030065,AZ,7688.848794080534,5371,2011,NA,700,61143452,NA,Arizona,TRUE,2014-01-01
030065,AZ,7866.555264357159,4955,2012,36461,639,58814340,NA,Arizona,TRUE,2014-01-01
